gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,52-CD4_S37_L002,53-CD4_S39_L002,SRR6927754,SRR6927756
ENSMUSG00000022538,Lsg1,224092,large 60S subunit nuclear export GTPase 1,1188.4578278567456,0.224072800336498,0.23763404746051886,0.9429322217546543,0.3457155723206228,0.6314393931956777,1811,1785,504,1246
ENSMUSG00000025437,Usp33,170822,ubiquitin specific peptidase 33,1060.8453448623343,0.24124828897629033,0.2560075574572342,0.9423483094501639,0.34601434234213474,0.6314393931956777,1443,1795,467,1058
ENSMUSG00000027878,Notch2,18129,notch 2,2572.9380202667912,-0.289655488521491,0.307230098132668,-0.9427965888824215,0.34578495683942295,0.6314393931956777,3253,3246,1598,2505
ENSMUSG00000029028,Lrrc47,72946,leucine rich repeat containing 47,659.3857136694879,0.2759314382441964,0.2927796356559746,0.9424543398517807,0.34596007761737974,0.6314393931956777,1097,926,278,669
ENSMUSG00000032035,Ets1,23871,"E26 avian leukemia oncogene 1, 5' domain",89.62055990261804,0.6301664457924747,0.6685862404469072,0.9425357682671553,0.34591840749096336,0.6314393931956777,115,195,21,106
ENSMUSG00000033940,Brk1,101314,"BRICK1, SCAR/WAVE actin-nucleating complex subunit",2144.1474328231557,0.20657396473732928,0.21883827603327421,0.9439571928720543,0.345191523736563,0.6314393931956777,3032,3432,943,2197
ENSMUSG00000034118,Tpst1,22021,protein-tyrosine sulfotransferase 1,98.45554836651083,-0.49752283435104594,0.5277057793744686,-0.942803459421648,0.34578144192458155,0.6314393931956777,95,135,59,117
ENSMUSG00000036249,Rbm43,71684,RNA binding motif protein 43,751.5983530884081,0.25600399888588954,0.2713664615783563,0.9433884990683312,0.3454822236717215,0.6314393931956777,1146,1154,293,830
ENSMUSG00000041684,Bivm,246229,"basic, immunoglobulin-like variable motif containing",189.07928458246894,0.4985339032359216,0.5287050042744135,0.9429339597798999,0.3457146832718719,0.6314393931956777,296,324,100,113
ENSMUSG00000047221,Fam185a,330050,"family with sequence similarity 185, member A",95.57981633242132,0.5007233629072101,0.5311568610745881,0.9427033699502483,0.3458326491757718,0.6314393931956777,147,167,43,75
ENSMUSG00000050549,Fam241a,70617,"family with sequence similarity 241, member A",168.51985914055075,-0.4198635230356689,0.44539843289220105,-0.9426695112267889,0.3458499728922981,0.6314393931956777,232,171,90,216
ENSMUSG00000096210,H1f0,14958,H1.0 linker histone,439.4971825207755,0.28215571069805356,0.29918581445799286,0.9430785052734163,0.34564074928971567,0.6314393931956777,687,666,193,426
ENSMUSG00000027009,Itga4,16401,integrin alpha 4,11410.967199224113,0.2046577294676164,0.21724260318120062,0.942069955297455,0.34615682550764576,0.6315402743028983,16858,17481,4545,12845
ENSMUSG00000040225,Prrc2c,226562,proline-rich coiled-coil 2C,9959.57120403377,0.22688988598687632,0.24086512312441935,0.9419789924076135,0.34620339544501183,0.6315402743028983,15676,14447,4704,9268
ENSMUSG00000037536,Fbxo34,78938,F-box protein 34,482.4420359508069,-0.2887873784934125,0.3066748149661108,-0.941672952587662,0.3463601068281702,0.6317041005739971,654,563,246,598
ENSMUSG00000033543,Gtf2a2,235459,"general transcription factor II A, 2",644.365687908776,0.25150471269980873,0.2671334562784531,0.9414946229634623,0.3464514434928486,0.6317128918657611,939,1032,263,686
ENSMUSG00000044595,Dnd1,213236,DND microRNA-mediated repression inhibitor 1,64.27212332656467,0.6652301973519865,0.7066375325807132,0.9414022984633964,0.34649873617589244,0.6317128918657611,125,94,31,38
ENSMUSG00000063235,Ptpmt1,66461,"protein tyrosine phosphatase, mitochondrial 1",59.57798862173471,-0.7914766969257659,0.8409560176351607,-0.941163010107788,0.3466213293643592,0.6317321299037163,34,91,22,116
ENSMUSG00000078670,Fam174b,100038347,"family with sequence similarity 174, member B",119.71847682170916,-0.4453355467073322,0.4731971493663675,-0.9411205188020613,0.34664310157076406,0.6317321299037163,141,143,72,137
ENSMUSG00000039929,Urb1,207932,URB1 ribosome biogenesis 1 homolog (S. cerevisiae),1248.6030041246893,-0.27421504657238865,0.2914381649550842,-0.9409030097847689,0.3467545650933127,0.6318133160191158,1573,1599,741,1285
ENSMUSG00000002221,Paxip1,55982,PAX interacting (with transcription-activation domain) protein 1,64.2889304442207,-0.6774781565228505,0.7202992617961773,-0.9405509521604315,0.34693502703174034,0.6319242342215405,44,96,44,72
ENSMUSG00000022354,Ndufb9,66218,NADH:ubiquinone oxidoreductase subunit B9,1127.6596425676773,-0.3052950717744313,0.3246415809812079,-0.9404065580622698,0.3470090595814188,0.6319242342215405,1379,1460,455,1699
ENSMUSG00000026806,Ddx31,227674,DEAD/H box helicase 31,533.9130041568754,0.3513423695354525,0.37371287678176224,0.9401398543209056,0.3471458281552474,0.6319242342215405,917,756,265,417
ENSMUSG00000030946,Lhpp,76429,phospholysine phosphohistidine inorganic pyrophosphate phosphatase,53.728402295589376,0.7271540424444723,0.7734311831696308,0.9401664404898854,0.3471321929401105,0.6319242342215405,87,100,27,27
ENSMUSG00000097048,1600020E01Rik,72012,RIKEN cDNA 1600020E01 gene,456.8602316855565,0.310602296581938,0.3303817304419068,0.9401315749708299,0.34715007444472895,0.6319242342215405,624,800,213,404
ENSMUSG00000014873,Surf2,20931,surfeit gene 2,1258.0593345147681,0.28450872609407846,0.3028620435460556,0.9394004041011953,0.3475252056207151,0.6319301517448047,1903,1984,430,1507
ENSMUSG00000020788,Atp2a3,53313,"ATPase, Ca++ transporting, ubiquitous",11034.057123435765,0.23985999386855056,0.2552579806641524,0.9396767664010425,0.3473833861443094,0.6319301517448047,16820,16731,5396,9713
ENSMUSG00000028684,Urod,22275,uroporphyrinogen decarboxylase,95.47382533652626,0.5321152808775019,0.5664589097803514,0.9393713677905314,0.3475401081785445,0.6319301517448047,119,201,34,93
ENSMUSG00000028850,Gpatch3,242691,G patch domain containing 3,278.01607899539715,0.3687586997845376,0.3925710524336266,0.9393425661381005,0.34755489070226336,0.6319301517448047,506,370,111,277
ENSMUSG00000036983,Tfb1m,224481,"transcription factor B1, mitochondrial",158.0357093726306,-0.46082751863525623,0.4902985724052313,-0.9398916182329463,0.3472731571333208,0.6319301517448047,227,144,85,206
ENSMUSG00000089736,Tgfbr3l,100044509,"transforming growth factor, beta receptor III-like",198.25715004638766,-0.38437494775484987,0.40919307516690484,-0.9393486133607418,0.34755178691619715,0.6319301517448047,259,224,93,279
ENSMUSG00000023755,Rhebl1,69159,Ras homolog enriched in brain like 1,74.34223918821768,-0.7600379731402636,0.8093846390475237,-0.9390318724539537,0.3477143804780964,0.6320984174959927,33,125,41,111
ENSMUSG00000030556,Lrrc28,67867,leucine rich repeat containing 28,118.17411211138472,-0.460575605975796,0.4907715361714536,-0.9384725315750413,0.3480016267350411,0.6323641186251853,156,122,67,146
ENSMUSG00000038893,Fam117a,215512,"family with sequence similarity 117, member A",2214.474126487185,-0.20547960795479195,0.21897829406364236,-0.9383560541168192,0.34806146203082905,0.6323641186251853,2855,2923,1142,2573
ENSMUSG00000040688,Tbl3,213773,transducin (beta)-like 3,202.79426459400233,-0.4350261530352613,0.46357374794451917,-0.9384184392756545,0.3480294135192126,0.6323641186251853,183,304,125,223
ENSMUSG00000004018,Fancl,67030,"Fanconi anemia, complementation group L",176.93653188960567,0.3953452536516093,0.4217404695777258,0.9374136042658056,0.3485458457379413,0.6328152578065573,247,321,64,188
ENSMUSG00000021385,Ippk,75678,"inositol 1,3,4,5,6-pentakisphosphate 2-kinase",280.84327431428994,-0.6611622304237847,0.7051771252614308,-0.9375832067420956,0.3484586448650517,0.6328152578065573,113,510,195,303
ENSMUSG00000025264,Tsr2,69499,TSR2 20S rRNA accumulation,332.5584261172055,0.5084617156599741,0.5425878207811303,0.9371049186617809,0.34870459158568745,0.6328152578065573,465,634,185,173
ENSMUSG00000026234,Ncl,17975,nucleolin,16289.933737121584,0.2279149495267756,0.24321546310357695,0.9370907039315778,0.3487119028137596,0.6328152578065573,24045,25356,6074,19043
ENSMUSG00000054400,Cklf,75458,chemokine-like factor,331.82898539308655,0.33668271369691294,0.3592573493610006,0.9371630512103916,0.3486746926071101,0.6328152578065573,564,475,122,363
ENSMUSG00000054708,Ankrd24,70615,ankyrin repeat domain 24,109.9117901306198,0.47781291150264926,0.5095788106648597,0.9376624410250405,0.34841791142255507,0.6328152578065573,152,210,38,114
ENSMUSG00000029204,Rhoh,74734,ras homolog family member H,4131.023493136969,0.2546225346553579,0.2717756445827686,0.9368850363551,0.34881769711682237,0.6328856064905912,6115,6516,2047,3527
ENSMUSG00000020642,Rnf144a,108089,ring finger protein 144A,783.0879963570367,-0.28236380200246447,0.30144103144106965,-0.9367132292926263,0.34890608938104084,0.6329243604103338,851,1141,441,868
ENSMUSG00000020538,Srebf1,20787,sterol regulatory element binding transcription factor 1,2927.8968630262693,0.2440988747908066,0.26064031650542724,0.9365353682177707,0.34899761133485574,0.6329451471600843,4237,4690,1424,2589
ENSMUSG00000095403,Gm21092,100861634,cadherin 11 pseudogene,192.38214593954967,0.40422476653845507,0.43166556231336695,0.9364304263053738,0.34905161843492466,0.6329451471600843,245,374,81,177
ENSMUSG00000020883,Fbxl20,72194,F-box and leucine-rich repeat protein 20,105.68681193288727,0.5908570930936115,0.631185921962511,0.9361062605079857,0.3492184800049427,0.6331261306080394,121,238,50,70
ENSMUSG00000053528,A530021J07Rik,330578,Riken cDNA A530021J07 gene,255.82943131549303,-0.3290688430937672,0.35167947765691043,-0.9357066988560487,0.3494242206257676,0.6333775179782103,299,340,124,340
ENSMUSG00000032872,Cyb5r4,266690,cytochrome b5 reductase 4,1440.8686601465415,0.275791512587069,0.2948423559250236,0.9353863413613508,0.3495892333428789,0.6335176696368224,2479,1938,555,1587
ENSMUSG00000041936,Agrn,11603,agrin,439.5443369841724,0.28453373333728615,0.304260178900666,0.9351658648376064,0.349702827170845,0.6335176696368224,656,703,169,481
ENSMUSG00000042272,Sestd1,228071,SEC14 and spectrin domains 1,124.2375233532288,-0.4224044112999053,0.4516270855890011,-0.9352946817815758,0.34963645531075793,0.6335176696368224,151,147,67,158
ENSMUSG00000026471,Mr1,15064,"major histocompatibility complex, class I-related",171.44438652052185,0.5044273523553887,0.5395877847422882,0.9348383462689164,0.3498716144012189,0.6337018575055263,341,222,48,201
ENSMUSG00000023286,Ube2j2,140499,ubiquitin-conjugating enzyme E2J 2,1603.2376126427232,-0.21624403074821066,0.2316202811784983,-0.9336144039198453,0.350502832562021,0.6338018856280706,2073,2095,763,2028
ENSMUSG00000024084,Qpct,70536,glutaminyl-peptide cyclotransferase (glutaminyl cyclase),75.3797412247152,0.5277693105721396,0.5652218374638109,0.9337383582705803,0.3504388733087119,0.6338018856280706,112,139,28,71
ENSMUSG00000026000,Lancl1,14768,LanC (bacterial lantibiotic synthetase component C)-like 1,552.0190761968427,0.29736970889442105,0.31826963182349366,0.9343326511884636,0.35013232670073435,0.6338018856280706,738,977,255,499
ENSMUSG00000027864,Ptgfrn,19221,prostaglandin F2 receptor negative regulator,442.6672493081703,-0.36759156517854713,0.3937525340262113,-0.9335598717799676,0.3505309729665097,0.6338018856280706,430,661,276,456
ENSMUSG00000027984,Hadh,15107,hydroxyacyl-Coenzyme A dehydrogenase,1040.3221696750647,0.256002069060198,0.2739236542314128,0.9345745250752442,0.3500076126710094,0.6338018856280706,1643,1531,487,957
ENSMUSG00000030051,Aplf,72103,aprataxin and PNKP like factor,188.3180021457565,-0.40343434553282237,0.4317977469842888,-0.9343132250004573,0.3501423443756465,0.6338018856280706,228,229,81,285
ENSMUSG00000030835,Nomo1,211548,nodal modulator 1,1774.6949858807343,0.2791486139307481,0.2988918799450631,0.9339451241768633,0.350332200561127,0.6338018856280706,2818,2637,882,1477
ENSMUSG00000051391,Ywhag,22628,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide",3071.3785324159026,-0.25332204778674555,0.2712641187012519,-0.933857559192094,0.3503773737611028,0.6338018856280706,4072,3786,1782,3206
ENSMUSG00000059146,Ntrk3,18213,"neurotrophic tyrosine kinase, receptor, type 3",427.4739703599985,-0.30479581943357154,0.3264432284261642,-0.9336870637600347,0.3504653398852317,0.6338018856280706,492,587,193,594
ENSMUSG00000021048,Mthfd1,108156,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase",1354.8921101067695,0.24797741993735245,0.2657208872361422,0.9332251691489296,0.3507037220776351,0.6339225902376961,2048,2081,647,1224
ENSMUSG00000044700,Tmem201,230917,transmembrane protein 201,589.1638278928963,-0.287400351147812,0.3079827203626591,-0.9331703766022628,0.35073200713850083,0.6339225902376961,624,874,305,719
ENSMUSG00000018761,Mpdu1,24070,mannose-P-dolichol utilization defect 1,321.01877197525675,-0.3095352613145276,0.3320465988876796,-0.9322042820237804,0.35123096295708334,0.6347029190891447,408,398,153,428
ENSMUSG00000036257,Pnpla8,67452,patatin-like phospholipase domain containing 8,517.7448114026957,-0.32444365531996877,0.3482862126696491,-0.9315432064711241,0.3515726456272122,0.6351987983184343,541,759,229,739
ENSMUSG00000027287,Snap23,20619,synaptosomal-associated protein 23,642.9927021050007,0.29383973071763114,0.31574492462719966,0.9306237655745947,0.3520482166226893,0.6359363423285694,886,1113,231,738
ENSMUSG00000019978,Epb41l2,13822,erythrocyte membrane protein band 4.1 like 2,2188.9917595215197,-0.3380019342663417,0.36325437114091397,-0.9304827721817659,0.352121179952534,0.6359464768767839,2274,3189,835,3472
ENSMUSG00000003534,Ddr1,12305,"discoidin domain receptor family, member 1",321.51440919133984,0.3131415383647957,0.33679121017873526,0.9297794268401819,0.3524853004043338,0.6363708943332641,445,560,127,337
ENSMUSG00000075486,Commd6,66200,COMM domain containing 6,517.868131308013,0.3078289371496913,0.33108128178363844,0.9297684710271765,0.3524909740905498,0.6363708943332641,802,804,252,434
ENSMUSG00000021957,Tkt,21881,transketolase,5118.298654838108,0.2504746445412528,0.2694539346551974,0.9295638783741229,0.35259693709228723,0.636440504688468,7433,8206,2536,4386
ENSMUSG00000028382,Ptbp3,230257,polypyrimidine tract binding protein 3,4471.091444691184,-0.2813262597627057,0.30274648319918684,-0.9292469950100525,0.35276109768677943,0.6364934615628839,6582,4696,2082,5993
ENSMUSG00000049739,Zfp646,233905,zinc finger protein 646,4285.479186438477,-0.20898583717294814,0.2248725408853567,-0.9293524071464652,0.3527064838399359,0.6364934615628839,5793,5357,2230,4942
ENSMUSG00000033953,Ppp3r1,19058,"protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)",2322.568305093531,0.2529911938635084,0.2725536289022857,0.92822537304836,0.35329067543813086,0.6373271986027573,3484,3609,1141,2011
ENSMUSG00000027465,Tbc1d20,67231,"TBC1 domain family, member 20",247.596074166861,-0.5424602184213579,0.5846049995370245,-0.9279089622068868,0.35345479510099276,0.6375014661592309,188,386,85,453
ENSMUSG00000014245,Pigl,327942,"phosphatidylinositol glycan anchor biosynthesis, class L",270.5132485926638,-0.4043823329427995,0.4358675925753339,-0.9277641646939085,0.3535299164360625,0.6375151778054435,330,326,105,437
ENSMUSG00000020246,Hcfc2,67933,host cell factor C2,196.46285754206014,-0.5240790978342771,0.5652525921607797,-0.9271591233768437,0.35384392267125514,0.6379174636814527,310,137,113,248
ENSMUSG00000038172,Ttc39b,69863,tetratricopeptide repeat domain 39B,50.75231239121139,-0.6160484908484308,0.6645084472287227,-0.9270739798983894,0.35388812484255977,0.6379174636814527,54,59,26,75
ENSMUSG00000019188,H13,14950,histocompatibility 13,4431.175387548572,0.18899155568525794,0.2040179888797874,0.9263475084866981,0.3542654138055946,0.6384756703860325,6504,6762,1958,4578
ENSMUSG00000005774,Rfx5,53970,"regulatory factor X, 5 (influences HLA class II expression)",723.7130604789942,0.3038898381494592,0.3286882036650498,0.9245535275100367,0.35519819600847535,0.6394613178535657,1100,1151,242,868
ENSMUSG00000024854,Pold4,69745,"polymerase (DNA-directed), delta 4",713.3738852258605,0.2515351469112655,0.27188153467928117,0.925164510373914,0.35488034096033677,0.6394613178535657,1022,1158,326,678
ENSMUSG00000034731,Dgkh,380921,"diacylglycerol kinase, eta",327.8952639846774,-0.3656502392094677,0.39531770841740654,-0.9249528453286143,0.3549904363224518,0.6394613178535657,432,373,137,497
ENSMUSG00000040385,Ppp1ca,19045,protein phosphatase 1 catalytic subunit alpha,13717.73173802191,-0.2744948193406445,0.29686990531097357,-0.924629995934108,0.35515840457766706,0.6394613178535657,16708,18215,5483,20497
ENSMUSG00000040860,Crocc,230872,"ciliary rootlet coiled-coil, rootletin",285.5585012990124,0.3589843876494146,0.38827303157876686,0.9245668858064621,0.35519124462635265,0.6394613178535657,517,380,116,282
ENSMUSG00000069892,9930111J21Rik2,245240,RIKEN cDNA 9930111J21 gene 2,8581.792390556746,-0.3600081048368816,0.3894207139348434,-0.9244708664807106,0.35524121301369127,0.6394613178535657,10364,10762,2905,14652
ENSMUSG00000098923,Tmem185b,226351,transmembrane protein 185B,496.28176642831284,0.40525005641060097,0.4384000886158916,0.924384065911229,0.3552863877843471,0.6394613178535657,740,848,267,318
ENSMUSG00000033581,Igf2bp2,319765,insulin-like growth factor 2 mRNA binding protein 2,49.060715915286565,-0.6670095877174459,0.7218246604072094,-0.924060404560243,0.3554548671078088,0.6396426253539034,56,51,21,84
ENSMUSG00000031931,Ankrd49,56503,ankyrin repeat domain 49,338.3646598323989,0.3132679393267878,0.3391152330710918,0.9237802044153959,0.35560076374888955,0.6397832338637605,497,560,124,377
ENSMUSG00000029458,Brap,72399,BRCA1 associated protein,249.09428494303248,-0.3609922811369322,0.3911952957847162,-0.9227930014158315,0.35611508869542297,0.6405865245689053,323,290,111,360
ENSMUSG00000020706,Ftsj3,56095,FtsJ RNA methyltransferase homolog 3 (E. coli),2331.3243495809265,0.21567410718963298,0.23383396784059726,0.9223386541370939,0.3563519575494771,0.6408905110823168,3173,3887,960,2528
ENSMUSG00000024055,Cyp4f13,170716,"cytochrome P450, family 4, subfamily f, polypeptide 13",265.98122089408156,-0.4551095105383437,0.49370485373311285,-0.9218250683522082,0.3566198292779631,0.6412501291263621,291,343,92,467
ENSMUSG00000021877,Arf4,11843,ADP-ribosylation factor 4,1679.7145897885034,0.20450113515912882,0.22188074045881778,0.9216714111204496,0.35669999717050865,0.6412624190177356,2427,2630,737,1728
ENSMUSG00000038542,Pcid2,234069,PCI domain containing 2,931.0230640707252,0.25741347629330846,0.279365608873476,0.921421492542736,0.35683041193806214,0.6412624190177356,1379,1468,445,834
ENSMUSG00000036707,Cab39,12283,calcium binding protein 39,5600.751339658082,0.18910377647226648,0.2052685063507255,0.9212508038089405,0.3569194995354323,0.6413004594887824,8392,8365,2478,5778
ENSMUSG00000026577,Blzf1,66352,basic leucine zipper nuclear factor 1,286.8672303722935,-0.3754998222701327,0.4078556647176628,-0.9206684000087914,0.35722357909396824,0.6414806074182671,345,359,116,446
ENSMUSG00000027809,Etfdh,66841,"electron transferring flavoprotein, dehydrogenase",145.39626612108333,-0.8088303417902175,0.8785061524509827,-0.9206883065458635,0.3572131829755639,0.6414806074182671,87,215,26,352
ENSMUSG00000044876,Zfp444,72667,zinc finger protein 444,490.9143972031717,0.32014122917942833,0.3476320580601426,0.9209197533906434,0.35709232466756075,0.6414806074182671,868,655,220,451
ENSMUSG00000032745,Gpbp1,73274,GC-rich promoter binding protein 1,978.5826577995413,0.22583500562886438,0.2455155327904642,0.9198399916375303,0.3576563813695443,0.6420136032112619,1483,1479,431,987
ENSMUSG00000018068,Ints2,70422,integrator complex subunit 2,170.4618628583318,0.418224234746919,0.4548039233706039,0.9195704198139087,0.3577972904236537,0.6420224280083882,231,321,57,189
ENSMUSG00000040520,Manea,242362,"mannosidase, endo-alpha",333.50788803666177,0.34155626244106135,0.37138269615177666,0.9196881437402085,0.3577357501439477,0.6420224280083882,569,473,156,286
ENSMUSG00000002324,Rec8,56739,REC8 meiotic recombination protein,64.55138434437265,0.7808527447502377,0.8497097254038105,0.9189641137497283,0.35811434293340677,0.6421032331897506,76,154,34,26
ENSMUSG00000026991,Pkp4,227937,plakophilin 4,583.547333030822,0.2642623591364556,0.2875561037453569,0.9189940873954501,0.35809866481711367,0.6421032331897506,925,863,232,630
ENSMUSG00000028385,Snx30,209131,sorting nexin family member 30,535.8614130420182,-0.29141063568580206,0.31706292149079773,-0.9190940218289126,0.35804639589527687,0.6421032331897506,678,673,314,569
ENSMUSG00000033819,Ppp1r16a,73062,"protein phosphatase 1, regulatory subunit 16A",60.69135014528357,0.7790327072432202,0.8476964462238413,0.9189996144415946,0.3580957738688618,0.6421032331897506,53,165,27,36
ENSMUSG00000001627,Ifrd1,15982,interferon-related developmental regulator 1,459.703824133342,0.5438098024271488,0.5925821145219047,0.9176952680488756,0.35877842570348545,0.6423204663821076,828,696,269,194
ENSMUSG00000020733,Nherf1,26941,NHERF family PDZ scaffold protein 1,7373.665813449335,0.2012951652878437,0.2191761428238832,0.9184173181183884,0.35840042749726875,0.6423204663821076,11242,10895,3400,7207
ENSMUSG00000021610,Clptm1l,218335,CLPTM1-like,2369.46148717502,0.26609792557809275,0.2898756124051399,0.9179727931240567,0.3586331097613791,0.6423204663821076,3524,3745,1188,1970
ENSMUSG00000026436,Elk4,13714,"ELK4, member of ETS oncogene family",2838.879560947392,-0.26282503071744395,0.2863066617691214,-0.9179843357238642,0.3586270666993176,0.6423204663821076,3689,3559,1187,4088
ENSMUSG00000052310,Slc39a1,30791,"solute carrier family 39 (zinc transporter), member 1",900.5532825112699,0.24956174943085124,0.27187657627473577,0.9179229518421806,0.3586592046144103,0.6423204663821076,1250,1503,417,844
ENSMUSG00000062590,Armc9,78795,armadillo repeat containing 9,80.40856539221052,-0.5047741781703022,0.5499526694838069,-0.9178502190817441,0.35869728664997547,0.6423204663821076,96,91,40,115
ENSMUSG00000074182,Znhit6,229937,"zinc finger, HIT type 6",380.9157899120474,-0.28912130313139706,0.31493786622001524,-0.9180264875784013,0.35860499888102443,0.6423204663821076,471,494,179,508
ENSMUSG00000111375,Btbd8,100503185,BTB (POZ) domain containing 8,184.60045370103646,0.35705425906057187,0.3890781994402703,0.9176927917684203,0.35877972248456214,0.6423204663821076,291,291,77,178
ENSMUSG00000019795,Pcmt1,18537,protein-L-isoaspartate (D-aspartate) O-methyltransferase 1,908.6831519638387,0.29319740111488857,0.3196442702225617,0.917261557389223,0.35900559668492515,0.6426030035827608,1413,1393,454,742
ENSMUSG00000001700,Gramd2b,107022,GRAM domain containing 2B,3208.318236131393,-0.23793683986099504,0.2594837526238938,-0.9169623818639246,0.35916235291227405,0.6427617392338308,3866,4417,1839,3365
ENSMUSG00000095432,Zfp748,212276,zinc finger protein 748,460.77831513612557,0.27261162972492065,0.2973791930160368,0.9167138660915644,0.35929259812011394,0.6427746205851136,732,682,198,460
ENSMUSG00000097321,1700028E10Rik,625175,RIKEN cDNA 1700028E10 gene,68.15556903760374,-0.5851551765396574,0.6383356439466128,-0.9166888643752391,0.3593057029705814,0.6427746205851136,65,88,47,71
ENSMUSG00000025358,Cdk2,12566,cyclin-dependent kinase 2,539.9640486947076,0.309049478772609,0.33727219536155606,0.9163206544236703,0.3594987379582055,0.642916380865512,737,945,261,456
ENSMUSG00000046806,Cyren,78412,cell cycle regulator of NHEJ,69.9680367250664,0.5494293154867212,0.5996317090920866,0.9162779538770928,0.35952112804171815,0.642916380865512,129,104,25,67
ENSMUSG00000032285,Dnaja4,58233,DnaJ heat shock protein family (Hsp40) member A4,366.10605254275737,0.3890076484466978,0.42481890295452474,0.9157023045378458,0.359823055980625,0.6431368668260062,626,534,188,261
ENSMUSG00000036819,Jmjd4,194952,jumonji domain containing 4,304.34885870680546,-0.5157084161590656,0.5632136290969226,-0.9156532965758861,0.35984876799849513,0.6431368668260062,501,193,163,411
ENSMUSG00000053870,Fpgt,75540,fucose-1-phosphate guanylyltransferase,417.2164518719221,0.27906943378053695,0.3047723988434771,0.9156650498520356,0.35984260153923375,0.6431368668260062,592,697,167,443
ENSMUSG00000021127,Zfp36l1,12192,"zinc finger protein 36, C3H type-like 1",9012.695944046798,-0.19229105561137416,0.21008699117432783,-0.9152925392311093,0.36003807477815813,0.6432540154482388,11682,11956,4214,11420
ENSMUSG00000021832,Psmc6,67089,"proteasome (prosome, macropain) 26S subunit, ATPase, 6",1200.8448885649113,0.2511782756563525,0.2745479652240478,0.914879392573082,0.36025494955415027,0.6432540154482388,1596,2087,468,1332
ENSMUSG00000024037,Wdr4,57773,WD repeat domain 4,609.8161842454846,0.3670658728687842,0.4011408040043102,0.915054936333129,0.3601627906277153,0.6432540154482388,865,1067,321,425
ENSMUSG00000026970,Rbms1,56878,"RNA binding motif, single stranded interacting protein 1",1265.9025504554463,0.2367488949746057,0.25875148309432305,0.9149663304086387,0.36020930610680846,0.6432540154482388,1927,1922,487,1433
ENSMUSG00000038039,Gcc2,70297,GRIP and coiled-coil domain containing 2,465.89728428349457,-0.8270708303698319,0.9037465465355511,-0.9151579428329213,0.36010872001471894,0.6432540154482388,825,96,144,990
ENSMUSG00000034203,Chchd4,72170,coiled-coil-helix-coiled-coil-helix domain containing 4,189.78287243454153,0.4475669419585448,0.48935591892377106,0.9146041248318161,0.3603994924951432,0.6433904345129783,244,373,93,138
ENSMUSG00000033405,Nudt15,214254,nudix hydrolase 15,135.78981428904547,-0.4200651837292544,0.4595197221591204,-0.9141396189820034,0.36064348678865504,0.6437043104458375,167,158,82,152
ENSMUSG00000074102,Rbm15b,109095,RNA binding motif protein 15B,2572.7859618832845,-0.21275812028867871,0.23288622132729705,-0.9135710952588715,0.36094226032411636,0.6441158234701014,3223,3476,1396,2838
ENSMUSG00000053641,Dennd4a,102442,DENN domain containing 4A,782.2981597017541,-0.31031995218268565,0.33981778681519453,-0.913195142287973,0.36113991833977216,0.6443467704013849,1005,952,489,768
ENSMUSG00000001128,Cfp,18636,complement factor properdin,125.31923086413306,-0.6774491118770211,0.7425275090825625,-0.9123555741578522,0.361581567955887,0.6444570759707325,109,162,113,75
ENSMUSG00000006763,Saal1,78935,serum amyloid A-like 1,391.7997112729088,0.3382834046613547,0.3707016690493976,0.912548911713362,0.3614798339366641,0.6444570759707325,550,680,193,314
ENSMUSG00000024826,Dpf2,19708,double PHD fingers 2,1980.8864166620917,-0.2214482497111305,0.2426712114202614,-0.9125443781117626,0.36148221930758934,0.6444570759707325,2435,2708,1086,2172
ENSMUSG00000026388,3110009E18Rik,73103,RIKEN cDNA 3110009E18 gene,58.11919468590748,0.6019634563581204,0.6594982135232793,0.912759798305158,0.3613688860978215,0.6444570759707325,83,114,25,44
ENSMUSG00000028669,Pithd1,66193,PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1,646.5309056658328,0.2775495176882951,0.3042308228654144,0.9122991387729225,0.36161126758027334,0.6444570759707325,945,1045,311,565
ENSMUSG00000041355,Ssr2,66256,"signal sequence receptor, beta",1440.176061507306,-0.27076019894951653,0.2967400152181285,-0.9124492318654273,0.36153228312704905,0.6444570759707325,1845,1817,863,1458
ENSMUSG00000022353,Mtss1,211401,MTSS I-BAR domain containing 1,1695.4445960460098,-0.2220956661941182,0.24349332795038336,-0.9121221844705931,0.36170440127344683,0.6445014072134148,2036,2368,917,1890
ENSMUSG00000022338,Eny2,223527,ENY2 transcription and export complex 2 subunit,564.6522171428386,0.2697412614608366,0.2957843122250516,0.9119525624320476,0.3617936899985295,0.6445388718803992,823,911,264,515
ENSMUSG00000039231,Suv39h1,20937,suppressor of variegation 3-9 1,649.7023929310986,0.2650100448224809,0.2906682255963165,0.9117269157260073,0.3619124914138859,0.6446288896302416,876,1125,258,702
