gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,57-CD4-B_S45_L002,58-CD4-B_S49_L002,60-CD4-B_S53_L002,SRR6927754,SRR6927756
ENSMUSG00000027835,Pdcd10,56426,programmed cell death 10,686.590459130526,0.5279250392223088,0.3879193378749474,1.3609144677198193,0.17354072088266573,0.3591548459965549,858,916,1155,172,822
ENSMUSG00000013973,Dedd,21945,death effector domain-containing,692.1156631672301,-0.5325358250318979,0.39169145440131575,-1.3595798913863386,0.17396290507054574,0.3599485798026336,1225,525,530,396,983
ENSMUSG00000031711,Zfp330,30932,zinc finger protein 330,783.3092447105125,0.32597479877722046,0.239800017262039,1.3593610313255935,0.17403221313121056,0.3600119832181074,1140,1110,951,334,746
ENSMUSG00000075419,Dolk,227697,dolichol kinase,152.35863252573722,0.7048704479817914,0.5187029387132699,1.3589096867859307,0.1741752089207878,0.3602277588319536,205,222,244,73,78
ENSMUSG00000021978,Extl3,54616,exostosin-like glycosyltransferase 3,2071.3526937418746,-0.3221744305453117,0.23716653315569008,-1.3584312519077784,0.17432688330882187,0.3603771616072835,2678,2164,2271,1304,2223
ENSMUSG00000043445,Pgp,67078,phosphoglycolate phosphatase,695.2783286962705,0.2958907750585439,0.21783354746004568,1.3583342809620047,0.17435763725088294,0.3603771616072835,1119,849,877,297,680
ENSMUSG00000004637,Wwox,80707,WW domain-containing oxidoreductase,93.68208587466977,0.8505660743740469,0.6264991350852246,1.357649239624795,0.1745750107430463,0.36073411562993873,248,74,124,30,72
ENSMUSG00000025439,Clns1a,12729,"chloride channel, nucleotide-sensitive, 1A",1105.956770453899,0.3756442311445068,0.27678166750866823,1.3571860973514165,0.1747220870554865,0.3607852590067138,1356,1568,1616,494,950
ENSMUSG00000031954,Cfdp1,23837,craniofacial development protein 1,1261.1241412668937,-0.47007813549660743,0.34635124535154344,-1.3572295229355458,0.17470829281855943,0.3607852590067138,1453,1170,1506,475,2311
ENSMUSG00000055670,Zzef1,195018,"zinc finger, ZZ-type with EF hand domain 1",3313.087912792725,-0.3061116745315098,0.22571495964216928,-1.3561869138704634,0.17503970460086157,0.36129343594294433,4846,3403,3263,1950,3831
ENSMUSG00000078995,Zfp456,408065,zinc finger protein 456,261.71884257941923,0.486852809544742,0.3590962090122967,1.355772623954575,0.17517152417106924,0.36140528729377924,337,354,417,84,277
ENSMUSG00000021236,Entpd5,12499,ectonucleoside triphosphate diphosphohydrolase 5,1995.1502608168953,-0.41913162706196416,0.30918994264817207,-1.3555797561594525,0.17523291648440414,0.3614518576398509,2289,2674,1605,1040,2855
ENSMUSG00000031889,Phaf1,234678,phagosome assembly factor 1,75.64287702588169,-1.179298593735059,0.8704130526363756,-1.3548723679672618,0.17545822472208664,0.36183644083883687,146,21,35,48,144
ENSMUSG00000024953,Prdx5,54683,peroxiredoxin 5,346.97245521984706,-0.6555984634148285,0.4840319241567335,-1.3544529414190878,0.17559191711907657,0.36203196197868065,200,440,392,219,485
ENSMUSG00000022390,Zc3h7b,20286,zinc finger CCCH type containing 7B,1182.1497908265999,-0.3922184485010861,0.289682209686345,-1.353961118032629,0.17574878281472436,0.3622751642213634,1406,1102,1458,794,1230
ENSMUSG00000033762,Recql4,79456,RecQ protein-like 4,112.05158324834073,0.6634562427737527,0.49041265478479384,1.3528530234703977,0.17610258945463633,0.36292412802393065,243,123,139,44,84
ENSMUSG00000040195,1700012D01Rik,72243,RIKEN cDNA 1700012D01 gene,468.7130378007012,-0.47080341663887726,0.3480831982164403,-1.3525600174074728,0.17619623290475908,0.3630367613578694,687,388,477,324,503
ENSMUSG00000022106,Rcbtb2,105670,regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2,507.7447054017556,0.44493669229008065,0.32902145594518956,1.3523029706737453,0.1762784144764508,0.3630610577530807,676,557,907,180,517
ENSMUSG00000026470,Stx6,58244,syntaxin 6,700.0805140558224,-0.4109770718885171,0.3039417637157322,-1.352157291134534,0.17632500302431864,0.3630610577530807,797,571,972,364,998
ENSMUSG00000058064,Gm10036,100040551,ribosomal protein L11 pseudogene,85.15918395378499,-0.9198121509920535,0.6802155043315419,-1.3522363796984704,0.17629970923728588,0.3630610577530807,44,115,69,65,114
ENSMUSG00000021963,Sap18,20220,Sin3-associated polypeptide 18,429.28217438688444,-0.44657900279749413,0.33037205850720625,-1.3517456797507987,0.17645668660180064,0.36325187020768646,676,393,369,232,606
ENSMUSG00000003808,Farsa,66590,"phenylalanyl-tRNA synthetase, alpha subunit",512.4769931604297,0.5114602505215037,0.3784741416653727,1.3513743588160654,0.17657554325251065,0.3633358857953871,896,786,514,237,361
ENSMUSG00000038365,Fbxo25,66822,F-box protein 25,572.480989090716,0.38768108533045026,0.28686430389891493,1.3514441499387846,0.1765531991597275,0.3633358857953871,791,698,886,262,472
ENSMUSG00000042787,Exog,208194,"endo/exonuclease (5'-3'), endonuclease G-like",257.0437986752399,0.5545217025797952,0.4105815361737465,1.3505763258315087,0.17683118867400535,0.36378152844535216,312,390,392,117,177
ENSMUSG00000020898,Ctc1,68964,CTS telomere maintenance complex component 1,392.1634282678546,0.5027083141149901,0.37230949747987335,1.3502430572353743,0.1769380310090497,0.3638405491884412,618,528,527,194,250
ENSMUSG00000021936,Mapk8,26419,mitogen-activated protein kinase 8,422.35620419390284,-0.5309363828583148,0.39318561598650037,-1.3503453871937776,0.17690522000714595,0.3638405491884412,406,535,394,183,740
ENSMUSG00000053333,Dis3l2,208718,DIS3 like 3'-5' exoribonuclease 2,788.7723584846524,0.35917896896209395,0.2661699999654142,1.3494344554561568,0.17719745996525024,0.364227578769846,1099,1040,1107,370,648
ENSMUSG00000057554,Lgals8,56048,"lectin, galactose binding, soluble 8",398.1728503109673,0.7996894208901488,0.5926203980107221,1.34941258109661,0.17720448199198824,0.364227578769846,1199,323,376,89,414
ENSMUSG00000026930,Gpsm1,67839,"G-protein signalling modulator 1 (AGS3-like, C. elegans)",301.69966549449464,-0.45323842122399594,0.3360444983137268,-1.3487452509960702,0.17741880548614503,0.364587618159677,338,343,303,199,342
ENSMUSG00000044149,Nkrf,77286,NF-kappaB repressing factor,259.7171496384499,-0.3897960749549559,0.28905232128936137,-1.3485312043723152,0.17748759078025145,0.3646484902371847,322,278,272,139,355
ENSMUSG00000033319,Fem1c,240263,fem 1 homolog c,1248.5754914984018,0.27679879968654547,0.20535066845266456,1.3479323041519606,0.17768015683476107,0.36496358709209364,2089,1413,1605,516,1283
ENSMUSG00000021188,Trip11,109181,thyroid hormone receptor interactor 11,278.1386877115915,-0.7844088031478543,0.5820563752203435,-1.3476509089878248,0.17777068830269033,0.3650690072312196,359,226,241,73,673
ENSMUSG00000021368,Tbc1d7,67046,"TBC1 domain family, member 7",70.734240969774,1.0603015868707748,0.7870049200773289,1.3472617004307832,0.17789596247856015,0.3652457125993106,61,169,93,28,31
ENSMUSG00000001844,Zdhhc4,72881,"zinc finger, DHHC domain containing 4",747.8618304948302,-0.2887013856121659,0.21433549122071394,-1.346960244278317,0.17799303702844427,0.3653644549761562,944,786,861,421,900
ENSMUSG00000020654,Adcy3,104111,adenylate cyclase 3,911.3910825376818,0.355420783969663,0.26393771066599386,1.3466085731850517,0.17810633155690708,0.365516432251788,1549,966,1287,416,779
ENSMUSG00000028010,Gar1,68147,GAR1 ribonucleoprotein,155.5529509112896,-0.821105842598725,0.6098727318460664,-1.3463560505701941,0.17818771746590686,0.3656028729231068,159,79,214,138,147
ENSMUSG00000085028,Slc2a4rg-ps,329584,"Slc2a4 regulator, pseudogene",1321.242110603802,0.2923923763466101,0.2172433574664027,1.3459209052770664,0.17832802605930537,0.3658101455470792,2274,1566,1585,565,1294
ENSMUSG00000022453,Naga,17939,"N-acetyl galactosaminidase, alpha",688.6994603111177,0.3168061058895063,0.23543218707504535,1.3456363372631057,0.1784198268482026,0.36591784312414416,1109,796,929,309,626
ENSMUSG00000033379,Atp6v0b,114143,"ATPase, H+ transporting, lysosomal V0 subunit B",364.05230361423486,-0.4626581436971422,0.34403499289193973,-1.344799666475967,0.17868993801496347,0.36639110611260184,458,411,326,163,600
ENSMUSG00000022228,Zscan26,432731,zinc finger and SCAN domain containing 26,1536.1728196625286,0.37424409898540467,0.27846302616152596,1.3439633410014,0.17896024160045382,0.3668645551611241,2626,2223,1546,640,1432
ENSMUSG00000027422,Rrbp1,81910,ribosome binding protein 1,412.7238227852755,0.4395723358265528,0.3272702993661455,1.3431476570831908,0.1792241665827929,0.36732297088667554,796,528,437,157,397
ENSMUSG00000031931,Ankrd49,56503,ankyrin repeat domain 49,248.47128894099458,-0.45667123079437394,0.34006179144107834,-1.3429066195856356,0.1793022127247278,0.36732297088667554,256,281,273,124,377
ENSMUSG00000074102,Rbm15b,109095,RNA binding motif protein 15B,2448.324143529914,-0.2629916508852734,0.19582688244127439,-1.3429803283731523,0.17927834368796483,0.36732297088667554,3141,2752,2651,1396,2838
ENSMUSG00000021807,Rtraf,68045,"RNA transcription, translation and transport factor",1971.0240046823783,0.41776276586054584,0.3111480427506416,1.3426495058988583,0.1793854920676889,0.36737949285501037,2829,2565,2845,998,1333
ENSMUSG00000024759,Atl3,109168,atlastin GTPase 3,2663.468491328488,0.37505947637982145,0.2793577180088859,1.3425778212001696,0.17940871592865773,0.36737949285501037,4024,3498,3527,1333,1939
ENSMUSG00000029415,Sdad1,231452,SDA1 domain containing 1,1243.283249932632,-0.3181717450825123,0.23703659496292723,-1.3422895529370673,0.17950212944634394,0.3674899576242103,1622,1399,1247,747,1417
ENSMUSG00000059447,Hadhb,231086,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta,837.9496784840289,-1.7157950724361468,1.2788871022498198,-1.3416313835816454,0.17971554516405192,0.3678459971471724,632,45,1016,767,1428
ENSMUSG00000022898,Vps26c,13185,VPS26 endosomal protein sorting factor C,1046.9587351930772,0.4220743216179356,0.3148764088108021,1.3404444086871714,0.18010090618774385,0.3685537445085897,1529,1347,1507,524,721
ENSMUSG00000025373,Rnf41,67588,ring finger protein 41,712.2329453496703,-0.38592465024359385,0.2879764652005441,-1.3401256591396784,0.18020449531152455,0.3686846969557471,752,905,708,405,914
ENSMUSG00000035125,Gcfc2,330361,GC-rich sequence DNA binding factor 2,155.75240940353794,-0.6384497900693854,0.4764777604269069,-1.3399361798069176,0.18026609440613817,0.3687297023320634,138,201,134,77,266
ENSMUSG00000022529,Zfp263,74120,zinc finger protein 263,1412.8015878694976,0.25720692492718966,0.19199995921641796,1.339619685217078,0.18036902061824342,0.36875686136153624,2053,1759,1885,635,1355
ENSMUSG00000033706,Smyd5,232187,SET and MYND domain containing 5,599.2391001775517,0.4172225860795144,0.31144955750234365,1.3396152796793581,0.18037045363733276,0.36875686136153624,907,800,799,292,436
ENSMUSG00000040029,Ipo8,320727,importin 8,551.4361189989123,0.4872900199460818,0.3637768540763308,1.3395300291530763,0.18039818531863364,0.36875686136153624,728,883,714,155,638
ENSMUSG00000032249,Anp32a,11737,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member A",6024.187396587808,-0.5633025401836387,0.42072002814179743,-1.3389011753768612,0.18060284698447568,0.3690941853100204,6434,5512,7107,1820,12708
ENSMUSG00000030327,Necap1,67602,NECAP endocytosis associated 1,464.1382172468101,-0.41857248186087104,0.3127443252989511,-1.3383855373259266,0.18077079100388105,0.3693563386081054,603,553,387,245,656
ENSMUSG00000085156,Snhg15,100041286,small nucleolar RNA host gene 15,377.050316272241,0.5688202938558837,0.42512100025079375,1.3380197485429248,0.1808899992064999,0.3695188202307416,459,733,409,132,348
ENSMUSG00000029389,Ddx55,67848,DEAD box helicase 55,194.76366196134055,0.5608937264974693,0.4192402245899681,1.337881466517301,0.18093507962612335,0.36952983689380003,421,201,240,73,170
ENSMUSG00000003308,Keap1,50868,kelch-like ECH-associated protein 1,1799.8220257383489,0.3314047148158356,0.24778950821997459,1.337444499553354,0.18107758719602385,0.36957768837838184,2327,2613,2389,656,1972
ENSMUSG00000022141,Nipbl,71175,NIPBL cohesin loading factor,5806.366582832236,-0.32865389584933585,0.24569801763061916,-1.337633486092802,0.18101594299498594,0.36957768837838184,7504,6139,6268,2455,9184
ENSMUSG00000029149,Krtcap3,69815,keratinocyte associated protein 3,179.7115634961097,0.7273509201023433,0.5438195108888338,1.3374858855533531,0.18106408645281907,0.36957768837838184,415,146,266,79,105
ENSMUSG00000017802,Retreg3,67998,reticulophagy regulator family member 3,3026.197609590521,-0.40808819917161077,0.3051847006298543,-1.3371843291271792,0.18116247586572262,0.369657113897267,3936,2791,3424,2158,2885
ENSMUSG00000034024,Cct2,12461,"chaperonin containing Tcp1, subunit 2 (beta)",7741.674195641081,0.25562909502200537,0.1911982151406223,1.3369847351032829,0.18122761962759035,0.369657113897267,10742,10745,9582,3348,7743
ENSMUSG00000038545,Cul7,66515,cullin 7,161.88174550530692,0.8495798170974083,0.6355140994561794,1.3368386599516968,0.18127530684726895,0.369657113897267,124,206,396,60,105
ENSMUSG00000089872,Rps6kc1,320119,ribosomal protein S6 kinase polypeptide 1,76.75008939111746,-0.96271163864693865,0.7200995336761651,-1.3369146814083042,0.18125048796722926,0.369657113897267,62,109,34,44,141
ENSMUSG00000022019,Tdrd3,219249,tudor domain containing 3,554.9620503494848,0.3281051280364149,0.2455235189200827,1.3363490775937124,0.18143520223380002,0.3698326729234093,841,627,820,216,576
ENSMUSG00000028126,Pip5k1a,18720,"phosphatidylinositol-4-phosphate 5-kinase, type 1 alpha",1507.416791734704,0.3008459379781891,0.22514911870101598,1.3362074864600904,0.18148146476574084,0.3698326729234093,2015,2086,2004,671,1401
ENSMUSG00000050132,Sarm1,237868,sterile alpha and HEAT/Armadillo motif containing 1,57.156289913297826,1.0101028340791338,0.756014794670306,1.3360887130782066,0.18152027873053173,0.3698326729234093,90,113,62,25,22
ENSMUSG00000019579,Mydgf,28106,myeloid derived growth factor,590.5134448002937,0.38345699587296056,0.28715827951325273,1.3353506523403706,0.181761607755585,0.3702433449600201,815,693,942,266,499
ENSMUSG00000003464,Pex19,19298,peroxisomal biogenesis factor 19,732.9625693372686,0.3639586042320017,0.2726256017905736,1.3350125661037096,0.18187223370518799,0.3703066625910792,1030,972,1018,346,594
ENSMUSG00000034334,Fam151b,73942,"family with sequence similarity 151, member B",31.14218256613103,-0.9823434087130017,0.7357679445686661,-1.3351266740614625,0.18183489060350386,0.3703066625910792,32,20,33,22,48
ENSMUSG00000026775,Yme1l1,27377,YME1-like 1 (S. cerevisiae),2780.3939959453824,0.29444306385724506,0.220686489333216,1.334214272685554,0.1821336432723641,0.37066268172401046,3657,3312,4316,1102,2926
ENSMUSG00000034263,Ints14,69882,integrator complex subunit 14,943.0508646680236,-0.29699864109174406,0.22261350142928726,-1.3341447809089202,0.18215641226336418,0.37066268172401046,1188,925,1151,543,1113
ENSMUSG00000054428,Atpif1,11983,ATPase inhibitory factor 1,449.8017051505461,0.39783170464308676,0.2984692498121218,1.3329068401301336,0.18256237759637917,0.3713869997377947,587,560,719,194,395
ENSMUSG00000031791,Tmem38a,74166,transmembrane protein 38A,42.457644345803295,-0.8913962131044427,0.6689773137238023,-1.332475997044751,0.18270382379139669,0.37159355686362916,46,27,47,32,57
ENSMUSG00000063253,Scoc,56367,short coiled-coil protein,251.1029947735554,-0.5131186093729465,0.3851436989108194,-1.332278343963664,0.18276874066375326,0.3716444080192633,322,188,309,118,413
ENSMUSG00000020886,Dlg4,13385,discs large MAGUK scaffold protein 4,1604.0956456939186,-0.35786513783986185,0.26867083290854926,-1.3319835799283533,0.1828655842686084,0.37176014304039584,2076,1445,1953,698,2533
ENSMUSG00000051329,Nup160,59015,nucleoporin 160,1030.3551811330822,-0.2595578877580958,0.19498767130684455,-1.3311502518004823,0.18313957681953671,0.3722358873099119,1410,1065,1143,553,1275
ENSMUSG00000034940,Synrg,217030,"synergin, gamma",1033.5766925571572,-0.43791099468902106,0.32900942265416044,-1.3309983378480104,0.18318955784873098,0.37225621412691706,1108,1285,990,440,1737
ENSMUSG00000024474,Ik,24010,IK cytokine,4062.568216844358,-0.37442695090476247,0.2813813661270891,-1.3306742946711272,0.1832962046838723,0.3723916565157179,4918,4358,4413,1629,6825
ENSMUSG00000052681,Rap1b,215449,RAS related protein 1b,8454.26268175191,-0.24961637248466528,0.1877866659896118,-1.329255041454721,0.18376384143000404,0.3732602808801849,9941,8742,10901,4310,10924
ENSMUSG00000025862,Stag2,20843,stromal antigen 2,1724.575782242291,-0.5264082121129287,0.39614984255799596,-1.328810857815406,0.18391037908733154,0.3734764535838918,1601,2011,1848,610,3355
ENSMUSG00000028809,Srrm1,51796,serine/arginine repetitive matrix 1,5166.722282643236,-0.22816890649053134,0.17174431686897582,-1.328538321676181,0.18400033249046788,0.3735776484558976,6938,5178,6203,2511,6866
ENSMUSG00000000826,Dnajc5,13002,DnaJ heat shock protein family (Hsp40) member C5,2412.173517727048,-0.29786267692324625,0.22423690830746407,-1.328339206830437,0.18406607302150108,0.37357831366527183,3692,2227,2526,1283,3102
ENSMUSG00000096551,Trav10,667765,T cell receptor alpha variable 10,155.8981933472273,-0.6913374513470524,0.5204700911886765,-1.328294292123761,0.1840809046392726,0.37357831366527183,240,81,165,85,256
ENSMUSG00000057278,Snrpg,68011,small nuclear ribonucleoprotein polypeptide G,1099.2015594475274,0.44109229104015946,0.3321741791283716,1.3278945768680457,0.18421293655403603,0.37376479674321844,1407,1474,1712,541,760
ENSMUSG00000026727,Rsu1,20163,Ras suppressor protein 1,1396.0023802420687,0.3245028504659162,0.24442924256917886,1.3275942234042424,0.18431219391155199,0.3738847140545666,1987,1892,1832,479,1609
ENSMUSG00000053684,Kics2,270802,KICSTOR subunit 2,261.054303283068,-0.44794008325179474,0.3375962798228506,-1.326851360704702,0.1845578566788087,0.3743015037108229,375,222,275,130,395
ENSMUSG00000055116,Bmal1,11865,basic helix-loop-helix ARNT like 1,918.4962535585952,0.44423548028225235,0.3349585822854125,1.326240030188947,0.18476020380587202,0.37454871709916704,1686,1082,1156,254,1109
ENSMUSG00000069769,Msi2,76626,musashi RNA-binding protein 2,2017.1150042175339,-0.2692036306219852,0.20297409857627538,-1.326295485533695,0.18474184161581123,0.37454871709916704,2502,2145,2385,941,2855
ENSMUSG00000027615,Hps3,12807,"HPS3, biogenesis of lysosomal organelles complex 2 subunit 1",432.63156795831986,0.5795795721781096,0.43736610064277515,1.32515888022947,0.18511846047859346,0.37519329245019234,623,742,499,101,516
ENSMUSG00000061778,Mospd2,76763,motile sperm domain containing 2,177.21538617682586,0.513097584519189,0.3872546145188477,1.3249618346231908,0.18518381008250806,0.3752440599952628,222,263,266,64,167
ENSMUSG00000031933,Izumo1r,64931,"IZUMO1 receptor, JUNO",103.49016476794579,1.3380410610109674,1.010137242667894,1.3246131362081452,0.18529949671814494,0.3753967828421775,26,270,189,38,32
ENSMUSG00000046873,Mbtps2,270669,"membrane-bound transcription factor peptidase, site 2",118.27589536069812,-0.764692534224343,0.578278121406363,-1.3223611717569794,0.1860479119048939,0.3767313028086138,105,126,112,106,103
ENSMUSG00000072692,Rpl37rt,100502825,"ribosomal protein L37, retrotransposed",3373.7418076401013,1.4076160908609285,1.0644528847559047,1.3223845893223507,0.1860401178595286,0.3767313028086138,4698,6243,5747,1445,360
ENSMUSG00000091586,Cyp4f17,208285,"cytochrome P450, family 4, subfamily f, polypeptide 17",142.3206526866529,0.5485545178923191,0.414859448974414,1.3222659366887184,0.18607961138618997,0.3767313028086138,184,222,201,54,124
ENSMUSG00000049686,Orai1,109305,ORAI calcium release-activated calcium modulator 1,1343.5088817010042,-0.3341806643567383,0.25278400196350104,-1.3220008456270502,0.18616786932883747,0.3768280502871316,1476,1280,1820,759,1668
ENSMUSG00000026856,Dolpp1,57170,dolichyl pyrophosphate phosphatase 1,138.51541094169755,0.6540958262572665,0.4950171308523295,1.3213599802718592,0.18638136327641855,0.37717819462437147,308,122,198,46,124
ENSMUSG00000027329,Spef1,70997,sperm flagellar 1,63.358973700652705,0.9374449626268515,0.7097430341359399,1.3208230550203597,0.18656037049739313,0.37729444172485394,166,46,94,21,43
ENSMUSG00000028460,Sit1,54390,suppression inducing transmembrane adaptor 1,1660.8144968693098,0.22929309857044405,0.17359637767183528,1.3208403403664175,0.18655460570261934,0.37729444172485394,2541,2020,2114,703,1738
ENSMUSG00000030528,Blm,12144,"Bloom syndrome, RecQ like helicase",97.33123714537602,-1.302290110801216,0.9859588620052302,-1.3208361535010045,0.18655600204209558,0.37729444172485394,76,125,26,17,305
ENSMUSG00000019790,Stxbp5,78808,syntaxin binding protein 5 (tomosyn),989.5064088434176,0.3278994259998053,0.24827776829948237,1.320695881252969,0.18660278796545351,0.3772982755149485,1560,1399,1102,420,945
ENSMUSG00000025040,Fundc1,72018,FUN14 domain containing 1,160.06259388350557,0.6834955551320305,0.5176251863238222,1.3204449342703375,0.18668650958486893,0.3773856037222567,150,238,308,58,128
ENSMUSG00000024182,Axin1,12005,axin 1,1774.1835368918084,-0.33232903557652804,0.2517872327135629,-1.3198804085296523,0.18687494963113974,0.3774387540163866,2403,1480,2240,860,2544
ENSMUSG00000027775,Mfsd1,66868,major facilitator superfamily domain containing 1,118.02311698571536,0.5707107848554552,0.43234261043446715,1.3200428805338895,0.18682070169316778,0.3774387540163866,156,169,182,46,98
ENSMUSG00000033439,Trmt13,229780,tRNA methyltransferase 13,284.68763047465313,0.3980542637471219,0.3015209009398293,1.3201547969192242,0.18678334058746926,0.3774387540163866,425,393,366,123,250
ENSMUSG00000074247,Dda1,66498,DET1 and DDB1 associated 1,1680.0328267757445,0.36678958254457456,0.2778879599019894,1.3199189438575913,0.18686208197998944,0.3774387540163866,2939,1901,2189,817,1295
ENSMUSG00000079677,Fdx2,68165,ferredoxin 2,275.5827763394643,0.4487283156453888,0.3400322697187839,1.319663913123597,0.18694725357661976,0.3775029013341806,428,404,327,122,223
ENSMUSG00000019916,P4ha1,18451,"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide",585.4405041399921,0.6814100840225202,0.5164612578048635,1.3193827682617385,0.18704117962803576,0.3776106729220817,989,924,679,312,228
ENSMUSG00000031533,Mrps31,57312,mitochondrial ribosomal protein S31,353.1255590179973,0.46660671613588767,0.3542935284912374,1.3170060376855799,0.18783660075489647,0.3789700085869645,454,592,431,128,346
ENSMUSG00000032883,Acsl3,74205,acyl-CoA synthetase long-chain family member 3,253.13279900126275,-0.6670384666504509,0.5064417132897376,-1.3171080682069234,0.18780240296549147,0.3789700085869645,157,346,247,136,414
ENSMUSG00000063382,Bcl9l,80288,B cell CLL/lymphoma 9-like,4931.415408834181,-0.31886673443501534,0.24207668856982,-1.3172137156983932,0.18776699771103658,0.3789700085869645,7524,5078,4507,2841,5912
ENSMUSG00000038648,Creb3l2,208647,cAMP responsive element binding protein 3-like 2,495.0211181106456,0.4329129664188669,0.3287545072753267,1.31682747107193,0.18789646237079352,0.3790086570915205,604,806,641,200,451
ENSMUSG00000029238,Clock,12753,circadian locomotor output cycles kaput,798.3076871552188,0.34210085448310196,0.2598589040026138,1.3164869443136762,0.188010657569935,0.37910200979050107,1311,1012,985,272,911
ENSMUSG00000042303,Sgsm3,105835,small G protein signaling modulator 3,141.79790990675446,0.5578474893140565,0.42375244710623466,1.3164466497445482,0.18802417368838298,0.37910200979050107,243,215,157,47,138
ENSMUSG00000037062,Sh3glb1,54673,SH3-domain GRB2-like B1 (endophilin),2857.4644179755287,0.2341225984605124,0.17787349718243675,1.3162309291101613,0.1880965456501341,0.37916582302411744,4007,3522,3917,1276,2818
ENSMUSG00000043263,Ifi209,236312,interferon activated gene 209,726.1405101824579,0.48968299211506827,0.3720825033957588,1.3160602491276667,0.18815382151899002,0.3791991844509342,1093,899,1109,177,905
ENSMUSG00000033396,Spg11,214585,"SPG11, spatacsin vesicle trafficking associated",1230.3615352874353,-0.2909742242590771,0.22121287667991024,-1.3153584394642173,0.18838946626457914,0.37942771369013545,1679,1144,1465,704,1455
ENSMUSG00000078922,Tgtp1,21822,T cell specific GTPase 1,4276.329529045126,-0.4859631025900366,0.36943122546311696,-1.3154359163355396,0.18836344137850353,0.37942771369013545,3761,5739,4131,1756,7558
ENSMUSG00000022194,Bcl2l2,12050,BCL2-like 2,1180.0815813700622,-0.5075696181137642,0.38606088456181836,-1.3147398206110912,0.18859735871665476,0.3794360430014634,1883,977,1030,461,2167
ENSMUSG00000029863,Casp2,12366,caspase 2,98.0210714272297,-0.6960322102439233,0.5293808433810743,-1.3148043019435163,0.18857568128674235,0.3794360430014634,142,93,66,51,167
ENSMUSG00000032010,Usp2,53376,ubiquitin specific peptidase 2,28.298620527512437,-1.2769733985319538,0.9710657440278658,-1.3150225990211737,0.18850230749329827,0.3794360430014634,16,11,41,16,61
ENSMUSG00000038886,Man2a2,140481,"mannosidase 2, alpha 2",4398.593680709996,0.3437300109728463,0.2613646196912734,1.3151359636161304,0.188464211808401,0.3794360430014634,8613,4931,4891,1858,4157
ENSMUSG00000074922,Pabir1,68034,PP2A A alpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1,261.1096790412048,-0.6157091732369974,0.46825179003235523,-1.3149104527597282,0.1885399993508376,0.3794360430014634,308,289,216,95,523
ENSMUSG00000009863,Sdhb,67680,"succinate dehydrogenase complex, subunit B, iron sulfur (Ip)",1482.4683329022153,0.31961641562831006,0.24315948661741346,1.314431199351863,0.1887011369183294,0.37956281828614497,1918,1981,2129,676,1314
ENSMUSG00000015668,Pdzd11,72621,PDZ domain containing 11,278.0537271671633,-0.5998316253559037,0.45675211872760535,-1.313254171708894,0.18909731546340777,0.3802361918935891,384,156,348,136,469
ENSMUSG00000026933,Camsap1,227634,calmodulin regulated spectrin-associated protein 1,972.0557382099497,-0.31884485356040626,0.24280102643100512,-1.3131940101209165,0.18911758185578467,0.3802361918935891,1341,839,1187,540,1215
ENSMUSG00000024948,Map4k2,26412,mitogen-activated protein kinase kinase kinase kinase 2,6368.46327959894,-0.48738006432062064,0.37122435693692546,-1.3128989389115735,0.18921700449462633,0.3802718603171737,9448,5568,5991,2240,12182
ENSMUSG00000035949,Fbxw2,30050,F-box and WD-40 domain protein 2,1375.0026507297723,0.25785937152938637,0.19638860548518583,1.3130057667670412,0.18918100498133095,0.3802718603171737,1904,1679,1957,572,1427
ENSMUSG00000001281,Itgb7,16421,integrin beta 7,802.59598543442155,0.4634309582297174,0.3532296909994343,1.3119818917783432,0.1895262444781187,0.38071465322364995,1783,853,849,311,742
ENSMUSG00000028565,Nfia,18027,nuclear factor I/A,55.7121769587039,1.3556564434011922,1.03341597423004,1.3118206774491188,0.1895806464757822,0.38071465322364995,44,28,203,17,25
ENSMUSG00000042345,Ubash3a,328795,"ubiquitin associated and SH3 domain containing, A",4300.2589838412405,-0.2406188850937401,0.18338852321907145,-1.3120716655005866,0.18949595519914056,0.38071465322364995,5778,4233,5187,2063,5832
ENSMUSG00000053411,Cbx7,52609,chromobox 7,4045.3014508396036,-0.2488774321669462,0.18972776848032236,-1.3117607093595187,0.18960088572635214,0.38071465322364995,5597,4569,4066,2080,5181
ENSMUSG00000020689,Itgb3,16416,integrin beta 3,4375.853216252723,-0.31816483052752303,0.24261400792164112,-1.311403382076286,0.18972151681586943,0.3808747397741613,6629,4170,4412,2020,6462
ENSMUSG00000042628,Zfyve1,217695,"zinc finger, FYVE domain containing 1",855.9861286860712,0.31326518678163845,0.23895575243627973,1.3109757082126499,0.18986597073319525,0.381082572428709,1411,962,1153,390,766
ENSMUSG00000000631,Myo18a,360013,myosin XVIIIA,1531.5144869488433,-0.5232765763311509,0.3992108227116016,-1.3107775304708535,0.18993293600855457,0.38113482051199393,1397,2261,1153,746,2477
